Date,Close,High,Low,Open,Volume
2000-01-03,7.828792572021484,7.883539373224432,7.664552168412643,7.883539373224432,51000
2000-01-04,7.628053188323975,7.774044636904337,7.44556387759852,7.774044636904337,60200
2000-01-05,7.646296501159668,7.664545418823534,7.536802995176474,7.646296501159668,66400
2000-01-06,7.792287349700928,7.828785182720604,7.536802518563192,7.609798184602545,36600
2000-01-07,7.938280582427979,7.938280582427979,7.719293531878241,7.755791373636531,29300
2000-01-10,7.847034454345703,7.956527958359829,7.828785537010016,7.8835322890170785,74300
2000-01-11,7.810538291931152,7.865285055659642,7.774040449445493,7.865285055659642,180400
2000-01-12,7.774038314819336,7.847033979747217,7.682793733659485,7.810536147283277,191500
2000-01-13,7.847034454345703,7.847034454345703,7.737540950331577,7.737540950331577,131800
2000-01-14,7.847034454345703,7.8835322890170785,7.774038785002952,7.810536619674328,49800
2000-01-18,7.847034454345703,7.920030123688454,7.737540950331577,7.920030123688454,56400
2000-01-19,7.956537246704102,7.9565372467041025,7.810545737590266,7.865292553507954,80800
2000-01-20,7.956537246704102,7.993035123982561,7.810545737590266,7.920039369425643,39300
2000-01-21,7.847034454345703,7.920030123688454,7.828785537010016,7.920030123688454,49500
2000-01-24,7.792287349700928,7.9200297652697955,7.774038433191089,7.9200297652697955,32500
2000-01-25,7.755791664123535,7.810538428811467,7.737542742560892,7.810538428811467,23700
2000-01-26,7.847034454345703,7.847034454345703,7.701043115660202,7.737540950331577,30400
2000-01-27,7.774038314819336,7.810536147283277,7.737540482355396,7.810536147283277,43700
2000-01-28,7.701049327850342,7.774045056076411,7.701049327850342,7.737547191963376,88800
2000-01-31,7.5550537109375,7.719294009001359,7.555053710937501,7.701045086994264,66200
2000-02-01,7.737540245056152,7.737540245056152,7.518553256988525,7.55505108833313,105500
2000-02-02,7.609798431396484,7.719291934006506,7.591549514294814,7.664545182701495,91100
2000-02-03,7.646296501159668,7.646296501159668,7.573300830504205,7.591549748168071,57900
2000-02-04,7.682796955108643,7.701045878992511,7.609801259573168,7.609801259573168,85400
2000-02-07,7.591555595397949,7.701049185716189,7.591555595397949,7.628053458837363,146400
2000-02-08,7.737540245056152,7.865282654762268,7.591548919677734,7.591548919677734,102600
2000-02-09,7.664547920227051,7.701045767466228,7.628050072987875,7.701045767466228,146400
2000-02-10,7.682796955108643,7.682796955108643,7.664548031224774,7.664548031224774,67400
2000-02-11,7.664547920227051,7.810539309183757,7.646298996607463,7.719294691085816,127700
2000-02-14,7.664547920227051,7.737543614705404,7.646298996607463,7.646298996607463,190700
2000-02-15,7.701049327850342,7.737547191963376,7.664551463737307,7.664551463737307,164000
2000-02-16,7.737540245056152,7.774038076400757,7.682793498039246,7.701042413711548,423000
2000-02-17,7.774038314819336,7.774038314819337,7.701042649891456,7.719291566123426,115400
2000-02-18,7.737540245056152,7.774038076400757,7.737540245056152,7.755789160728455,46800
2000-02-22,7.755791664123535,7.774040585686179,7.701044899435605,7.737542742560892,198100
2000-02-23,7.755791664123535,7.774040585686179,7.701044899435605,7.737542742560892,56100
2000-02-24,7.719294548034668,7.755792394597479,7.719294548034667,7.755792394597479,34600
2000-02-25,7.701049327850342,7.755796124019894,7.682800395793825,7.719298259906859,61000
2000-02-28,7.664547920227051,7.719294691085816,7.646298996607463,7.682796843846639,87400
2000-02-29,7.828792572021484,7.828792572021484,7.646303234678326,7.664552168412643,246200
2000-03-01,7.701049327850342,7.828791852245963,7.682800395793825,7.828791852245963,66600
2000-03-02,7.719294548034668,7.737543471316073,7.682796701471856,7.701045624753261,26800
2000-03-03,7.755791664123535,7.755791664123536,7.682795977872961,7.737542742560892,80900
2000-03-06,7.810538291931152,7.810538291931152,7.682795843231344,7.737542606959833,52600
2000-03-07,7.664547920227051,7.774041461944581,7.646298996607463,7.737543614705404,301000
2000-03-08,7.755791664123535,7.755791664123536,7.664547056310318,7.664547056310318,193400
2000-03-09,7.774038314819336,7.847033979747217,7.737540482355396,7.737540482355396,262600
2000-03-10,7.755791664123535,7.865285193499397,7.737542742560892,7.737542742560892,62700
2000-03-13,7.737540245056152,7.792286992073059,7.737540245056152,7.737540245056152,38000
2000-03-14,7.737540245056152,7.792286992073059,7.737540245056152,7.737540245056152,74200
2000-03-15,7.774038314819336,7.810536147283277,7.701042649891456,7.737540482355396,105200
2000-03-16,7.938280582427979,7.938280582427979,7.774040294515676,7.774040294515676,58000
2000-03-17,7.938280582427979,7.938280582427979,7.810538136273966,7.8652848989114,47000
2000-03-20,7.993025302886963,8.066020967753511,7.847033973153868,7.938278554237053,42500
2000-03-21,7.920032978057861,7.993028673708164,7.847037282407558,7.9565308258830125,35900
2000-03-22,7.993025302886963,7.993025302886964,7.901780721803779,7.901780721803779,37500
2000-03-23,7.993025302886963,8.102518800186784,7.95652747045369,7.95652747045369,41800
2000-03-24,7.956537246704102,8.01128406262179,7.920039369425643,7.993035123982561,42300
2000-03-27,7.920032978057861,7.993028673708164,7.920032978057861,7.938281901970437,86800
2000-03-28,7.847034454345703,7.956527958359829,7.847034454345703,7.920030123688454,51700
2000-03-29,7.959021091461182,8.07085745340209,7.865824123177093,7.884463516833911,176800
2000-03-30,7.959021091461182,8.033578666088454,7.940381697804365,7.940381697804365,43100
2000-03-31,8.070860862731934,8.108139665793052,7.9776638550791406,7.9776638550791406,165900
2000-04-03,8.070860862731934,8.12677906732361,8.052221461201375,8.052221461201375,62700
2000-04-04,8.108139038085938,8.1640572383486,8.052220837823276,8.070860237910829,57300
2000-04-05,8.219972610473633,8.275890791497263,8.089496854751829,8.108136248426371,71400
2000-04-06,8.257253646850586,8.313171843104653,8.201335450596519,8.257253646850586,66900
2000-04-07,8.331814765930176,8.369093579200557,8.201338919483842,8.238617732754223,69500
2000-04-10,8.331814765930176,8.387732985835747,8.313175359294986,8.313175359294986,44000
2000-04-11,8.369087219238281,8.4622841815906,8.331808434297352,8.331808434297352,51700
2000-04-12,8.480923652648926,8.49956304529211,8.350447904146634,8.425005474719372,130600
2000-04-13,8.59276294708252,8.648681144135118,8.480926552977325,8.536844750029921,57400
2000-04-14,8.57412338256836,8.648680977199389,8.518205186595086,8.555483983910602,135200
2000-04-17,8.57412338256836,8.592762781226115,8.387729395990785,8.57412338256836,90500
2000-04-18,8.59276294708252,8.648681144135118,8.518205351012389,8.648681144135118,44900
2000-04-19,8.57412338256836,8.611402179883873,8.57412338256836,8.592762781226115,39000
2000-04-20,8.57412338256836,8.57412338256836,8.518205186595086,8.57412338256836,37500
2000-04-24,8.518208503723145,8.61140553330436,8.518208503723145,8.574126721471874,122600
2000-04-25,8.611400604248047,8.611400604248047,8.536843023258887,8.555482418506177,78700
2000-04-26,8.611400604248047,8.611400604248047,8.536843023258887,8.611400604248047,98700
