Date,Close,High,Low,Open,Volume
2006-05-25,4.1667256355285645,4.171254788888017,3.64135593969948,3.650414246418386,395343000
2006-05-26,4.069803714752197,4.233755077708424,3.9955270749741945,4.193899741167836,103044000
2006-05-30,3.985562801361084,4.07433219766017,3.8813944603465913,4.073426453604627,49898000
2006-05-31,4.070709705352783,4.108753555787138,4.017266906738528,4.017266906738528,30002000
2006-06-01,4.303501129150391,4.356943906704502,4.067084693679489,4.069802357310325,62344000
2006-06-02,4.256400108337402,4.411293586328378,4.238283929762238,4.393177407753214,37253000
2006-06-05,4.45205545425415,4.461113760232322,4.257306194961477,4.261835347950563,37188000
2006-06-06,4.37506103515625,4.586114959717219,4.3297708066887175,4.527237273978053,49045000
2006-06-07,4.311655521392822,4.384120247479451,4.234661641944819,4.377779605543063,25013000
2006-06-08,4.322523593902588,4.322523593902588,4.121434168642024,4.311654233774654,34439000
2006-06-09,4.32796049118042,4.420353334418195,4.318902614898155,4.420353334418195,13372000
2006-06-12,4.252778053283691,4.370533023575943,4.1939003521756355,4.347888119393035,14546000
2006-06-13,4.121435165405273,4.28900994294532,4.1033189849123985,4.184841581168429,16716000
2006-06-14,4.087011814117432,4.116903515397538,4.0254164922601925,4.067083725314993,15971000
2006-06-15,4.162195205688477,4.177594149618464,4.087919013837689,4.1123758297848365,16500000
2006-06-16,4.077954292297363,4.166723669406006,4.076142804577891,4.121433452953766,12280000
2006-06-19,4.016359329223633,4.116904238819652,3.9946197492276414,4.116904238819652,11509000
2006-06-20,3.987375259399414,4.076144677291621,3.937555868836207,4.052593598423814,23792000
2006-06-21,4.103318691253662,4.155855308576487,3.985563310515368,3.9873747988578705,18063000
2006-06-22,4.221072673797607,4.252776304076627,4.1558543572354285,4.202956498748318,13038000
2006-06-23,4.252778053283691,4.341547477114003,4.2455312347443455,4.256401030629504,11612000
2006-06-26,4.302595615386963,4.302595615386963,4.205674101868202,4.252776242701322,8565000
2006-06-27,4.28538703918457,4.350605383030798,4.279952141203729,4.302597477469923,9826000
2006-06-28,4.253683090209961,4.293538425928904,4.212015834195582,4.2437190403183305,8756000
2006-06-29,4.347883701324463,4.356035823992684,4.252773731860383,4.252773731860383,14470000
2006-06-30,4.347883701324463,4.347883701324463,4.221070120756742,4.316180090220821,25964000
2006-07-03,4.28447961807251,4.347886448418252,4.240095139177077,4.338828144687276,7029000
2006-07-05,4.311655521392822,4.333394680064508,4.231038232870953,4.293538907947327,13266000
2006-07-06,4.239190578460693,4.289010404115773,4.238284834127232,4.279952096933446,8097000
2006-07-07,4.177594184875488,4.24371824927652,4.1440790647046235,4.234660377182915,8380000
2006-07-10,4.211109161376953,4.218355545189355,4.177594042349516,4.184840426161918,4978000
2006-07-11,4.198429584503174,4.211110869299015,4.103319516610497,4.211110869299015,8079000
2006-07-12,4.125964164733887,4.202958045000034,4.125058420436755,4.202958045000034,7672000
2006-07-13,4.05078125,4.092448501311756,4.0127369750226425,4.092448501311756,16625000
2006-07-14,3.981031656265259,4.047155690379346,3.9765025063310993,4.041720796843057,9663000
2006-07-17,3.984657287597656,4.000961545387178,3.962917701313291,3.9774104708870337,6458000
2006-07-18,3.976503849029541,3.994620022959739,3.9556704433754586,3.9846564080485063,12483000
2006-07-19,4.101505756378174,4.11690469925148,3.967446149872764,3.9774097652155618,15840000
2006-07-20,4.125964164733887,4.146798011263286,4.085203079819905,4.1123771364292265,8829000
2006-07-21,4.101505756378174,4.125962570647084,4.055309791605607,4.125962570647084,8510000
2006-07-24,4.076143741607666,4.124151632598872,4.075237997539716,4.11690524813154,5017000
2006-07-25,4.173970699310303,4.2029566669338045,4.090636204364121,4.094259612288447,6900000
2006-07-26,4.228320121765137,4.334299524096268,4.148608594087259,4.1794060530849055,10338000
2006-07-27,4.2138261795043945,4.272703854849334,4.2138261795043945,4.248247040771232,6009000
2006-07-28,4.1938982009887695,4.239188418047622,4.19027479357766,4.212920118068906,4339000
2006-07-31,4.154947280883789,4.203860894639129,4.154041537210326,4.193897282307495,4616000
2006-08-01,4.076143741607666,4.159478242791314,4.048969259950506,4.159478242791314,7390000
2006-08-02,4.530863285064697,4.533580951108765,4.28538876066981,4.346983719964191,53372000
2006-08-03,4.528141021728516,4.550786341940373,4.406762295439324,4.450241448461629,21689000
2006-08-04,4.533575534820557,4.664917862702066,4.528140641149558,4.5562208531291315,14216000
2006-08-07,4.62868595123291,4.646802121158685,4.551692121067476,4.574337441455585,6918000
