Date,Close,High,Low,Open,Volume
2000-01-03,10.383188247680664,10.594697637911198,10.383188247680664,10.575469511526602,581900
2000-01-04,10.517786979675291,10.556243239198784,10.325505682057829,10.325505682057829,602400
2000-01-05,10.998486518859863,11.036942765429304,10.575467806596023,10.575467806596023,817800
2000-01-06,11.017719268798828,11.036947400157988,10.786981692488906,10.844666086566386,680900
2000-01-07,11.094630241394045,11.133086498729895,10.960033340718551,11.017717726722331,391100
2000-01-10,10.806207656860352,11.113857696913316,10.767751401853731,11.113857696913316,481700
2000-01-11,10.594700813293455,10.844666531211452,10.556244548998382,10.806210266916375,544600
2000-01-12,10.633156776428224,10.767753697648834,10.57547238161939,10.594700513222335,749000
2000-01-13,10.537017822265623,10.72929916938726,10.46010528341697,10.72929916938726,452600
2000-01-14,10.363958358764648,10.575467713025152,10.325502112535466,10.498555220566786,646700
2000-01-18,10.037083625793455,10.287049309960729,9.9986273666908,10.22936492130674,740500
2000-01-19,10.229368209838867,10.306280752769988,10.09477125970941,10.113999395442187,453700
2000-01-20,10.113994598388672,10.26781961129192,10.094766471775763,10.22936335806611,526300
2000-01-21,10.325502395629885,10.53701175568934,10.152449282853963,10.1909055301375,695400
2000-01-24,10.46009922027588,10.61392420880935,10.46009922027588,10.57546796167598,643500
2000-01-25,10.152453422546388,10.537016052188294,10.113997159582196,10.498559789224103,492000
2000-01-26,10.46009922027588,10.46009922027588,10.152449243208942,10.229361737475676,341600
2000-01-27,10.248594284057615,10.537016262032973,10.094769229137428,10.46010373457288,469300
2000-01-28,10.01785945892334,10.402422202068191,9.998631321766098,10.24859710481025,631600
2000-01-31,10.05631160736084,10.113995995165968,9.94094283175058,10.037083478092462,555800
2000-02-01,10.113994598388672,10.17167897822739,9.998625838711234,10.07553834516286,626500
2000-02-02,9.99862575531006,10.152450766930214,9.9409413759525,10.113994514025174,394000
2000-02-03,10.094770431518556,10.190911102294924,9.998629760742189,10.01785789489746,1015300
2000-02-04,9.921711921691896,10.113993160484371,9.729430682899416,10.094765036605123,864300
2000-02-07,9.710204124450684,9.960169775179116,9.710204124450684,9.940941648200006,467400
2000-02-08,9.690974235534668,9.729430482501074,9.594833618118647,9.65251798856826,578900
2000-02-09,9.67175006866455,9.748662594061486,9.633293805966083,9.67175006866455,845300
2000-02-10,9.787121772766112,9.864034321078618,9.671752950297355,9.671752950297355,690400
2000-02-11,9.883260726928713,9.883260726928713,9.806348192088798,9.825576325798776,1652100
2000-02-14,9.779979705810549,9.975579299926755,9.721299827575685,9.936459381103516,1234200
2000-02-15,9.72130012512207,9.8190999251736,9.701740165111763,9.779980005152987,389600
2000-02-16,9.643061637878418,9.682181563387052,9.525701861352514,9.682181563387052,349700
2000-02-17,9.154062271118164,9.64306132406251,9.114942346882616,9.64306132406251,1465300
2000-02-18,8.801985740661621,9.154065170288089,8.762865804036458,9.154065170288089,1251200
2000-02-22,8.723748207092285,8.841108048443303,8.704188233533783,8.841108048443303,961700
2000-02-23,8.60638427734375,8.743304027210582,8.60638427734375,8.743304027210582,1122900
2000-02-24,8.371660232543945,8.62593963213056,8.23474055584346,8.606379678316205,1128600
2000-02-25,8.195622444152832,8.528141731863089,8.195622444152832,8.371662067058262,854600
2000-02-28,8.56726360321045,8.7041833411613,8.293424127308745,8.371663977566374,1126000
2000-02-29,8.62593936920166,8.704179182074238,8.528139603110938,8.547699556329084,609200
2000-03-01,8.489022254943848,8.723741764297134,8.391222459379978,8.684621846071586,723200
2000-03-02,8.528141975402832,8.586821851380375,8.449902140766108,8.449902140766108,551900
2000-03-03,8.56726360321045,8.723743303725708,8.528143678081634,8.606383528339263,415500
2000-03-06,8.586823463439941,8.645503350433836,8.430343764789557,8.567263501108643,1350400
2000-03-07,8.645502090454102,8.74330188785743,8.586822212012105,8.60638217149277,628000
2000-03-08,8.60638427734375,8.743304027210582,8.56726434881037,8.60638427734375,864200
2000-03-09,8.60638427734375,8.665064170143822,8.52814442027699,8.645504205877131,404300
2000-03-10,8.586823463439941,8.625943388102538,8.567263501108643,8.60638342577124,395000
2000-03-13,8.665059089660645,8.665059089660645,8.528139420072327,8.528139420072327,512900
2000-03-14,8.645502090454102,8.704181968896098,8.56726225253144,8.60638217149277,473700
2000-03-15,9.114946365356444,9.114946365356444,8.60638712608763,8.60638712608763,790100
2000-03-16,9.701742172241213,9.779982028468964,9.408342711387142,9.701742172241213,1198300
2000-03-17,9.6039400100708,9.701739806507367,9.564820091496175,9.701739806507367,798100
2000-03-20,9.6039400100708,9.682179847220054,9.525700172921548,9.54526013220886,535200
2000-03-21,9.545260429382324,9.721300068448802,9.408340710108398,9.623500268967424,575300
2000-03-22,9.193181991577148,9.467021455156042,9.134502106524527,9.467021455156042,300100
2000-03-23,9.427903175354004,9.427903175354004,9.173623629130764,9.212743559318955,397300
2000-03-24,9.154062271118164,9.427901740766996,9.075822422647068,9.408341778649223,1796000
2000-03-27,9.095385551452637,9.173625427164058,8.99758570681336,8.99758570681336,636100
2000-03-28,8.958464622497559,9.114944353894897,8.899784723223556,9.07582442104556,761300
2000-03-29,9.07582187652588,9.154061720289032,8.978022071821936,8.997582032762725,603600
2000-03-30,9.114946365356444,9.251866160544203,9.017146511650903,9.114946365356444,491900
2000-03-31,9.114946365356444,9.193186248320876,8.997586540909795,9.193186248320876,553200
2000-04-03,9.07582187652588,9.212741603111398,9.036701954644302,9.114941798407456,798300
2000-04-04,9.447465896606444,9.447465896606444,9.075826451398324,9.095386422198752,1021600
2000-04-05,9.33010196685791,9.6039414375833,9.251862118079227,9.388781853441923,565800
2000-04-06,9.33010196685791,9.447461740025934,9.31054200466324,9.388781853441923,373800
2000-04-07,9.290983200073242,9.369223058600175,9.232303306178045,9.330103129336708,375000
2000-04-10,9.369223594665527,9.467023423419864,9.290983731662058,9.290983731662058,859600
2000-04-11,9.48658275604248,9.643062471606068,9.38878293381524,9.427902862706135,2577100
2000-04-12,9.584383010864258,9.799542629475496,9.545263080207668,9.564823045535965,452300
2000-04-13,9.995140075683594,10.132059802747753,9.584380894491115,9.584380894491115,409700
2000-04-14,9.799540519714355,10.073379975355076,9.760420597479966,9.936460247534717,615700
2000-04-17,9.995140075683594,10.05381995871109,9.643060777518611,9.74086058256444,750800
2000-04-18,10.092938423156738,10.151618297709977,9.956018715865852,9.975578674050263,672000
2000-04-19,10.171177864074709,10.24941769379836,9.975578289765576,10.073378076920145,590600
2000-04-20,10.34722137451172,10.34722137451172,10.132061761809206,10.171181691391482,448900
2000-04-24,10.875333786010742,10.875333786010742,10.366775011844773,10.366775011844773,526900
2000-04-25,11.14918041229248,11.246980240470483,10.73842113394486,10.875340893394068,642000
2000-04-26,11.481698989868164,11.520818918283387,11.129619634131153,11.168739562546374,700600
2000-04-27,11.40345573425293,11.501255526141891,11.305655942363968,11.364335817497343,813300
2000-04-28,11.01225757598877,11.462136659910158,10.953577695477284,11.403456779398672,856600
2000-05-01,10.797096252441406,10.992695822232012,10.640616596608924,10.973135865252951,836600
2000-05-02,10.542819023132324,10.91445828368801,10.523259062050448,10.757978595032984,310100
2000-05-03,10.523258209228516,10.542818168725224,10.405898452248271,10.523258209228516,312700
2000-05-04,10.738418579101562,10.914458227939292,10.30809943749822,10.464579125353982,622500
2000-05-05,10.640620231628418,10.67974015895058,10.484140522339764,10.67974015895058,174200
2000-05-08,10.797096252441406,11.168735435043557,10.54281681171362,10.601496682650804,420900
2000-05-09,10.71885871887207,10.777538602369544,10.56237902954547,10.71885871887207,538400
2000-05-10,10.836220741271973,10.875340671745878,10.660181054139397,10.718860949850257,683100
2000-05-11,10.973137855529783,11.012257776583366,10.757978289735084,10.816658171315456,385600
2000-05-12,10.816659927368164,10.97313963698651,10.777539999963578,10.934019709581923,1822500
2000-05-15,10.97008228302002,11.109195645304696,10.811095583266106,10.811095583266106,338100
2000-05-16,10.691855430603027,10.910462140150672,10.532868732750194,10.89058880291907,721400
2000-05-17,10.334131240844728,10.652104509793796,10.234764594298143,10.652104509793796,439400
2000-05-18,10.413628578186035,10.652108621961288,10.354008567242222,10.413628578186035,394800
2000-05-19,10.612360000610352,10.691853333948258,10.373880000596635,10.373880000596635,1057200
2000-05-22,10.75147533416748,10.830968682294412,10.592488637913617,10.61236197494535,565300
